project,canonical_id,source,cwe,publish_at,cve_id,adv_id,intro_time_verdict,vuln_exists_at_intro_version,manual_review_needed,architecture_type,architecture_confidence,classification_type,primary_module,secondary_modules,category,category_name,module_from_step2_primary,module_from_step2_secondary,module_from_step2_classification_type,input_type,input_subtype,mechanism_type,mechanism_subtype,requires_ai_function,ai_native_subtype,cross_agent,difficulty,confidence,overall_confidence,manual_review_reason,fail_code,fail_reason
mlaify_OpenSift,GHSA-vr87-wfwp-mq27,security_advisories,CWE-1104,2026-03-01T14:45:08Z,,GHSA-vr87-wfwp-mq27,correct,yes,no,llm_application_platform,high,needs_new_module_type,dependency_management,"rest_api, document_ingestion, mcp_server, llm_provider_abstraction",A,传统类型漏洞,dependency_management,"rest_api, document_ingestion, mcp_server, llm_provider_abstraction",needs_new_module_type,file_input,dependency_manifest,supply_chain,outdated_version_pinning,no,none,no,easy,high,,,,
mlflow_mlflow,CVE-2023-2780,cves,CWE-29,2023-05-17T21:15:09.470,CVE-2023-2780,,correct,yes,no,ai_model_serving,medium,matched_existing_module,input_validation,"rest_api, object_storage",A,传统类型漏洞,input_validation,"rest_api, object_storage",matched_existing_module,api_input,http_request_body,path_traversal,file_uri_validation_bypass,no,none,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2025-15120,cves,"CWE-266, CWE-285, CWE-863",2025-12-28T05:15:56.397,CVE-2025-15120,,correct,yes,no,llm_application_platform,low,matched_existing_module,authorization,"authentication, rest_api",A,传统类型漏洞,authorization,"authentication, rest_api",matched_existing_module,user_input,http_parameter,auth_bypass,missing_function_level_auth,no,none,no,easy,high,,,,
mindsdb_mindsdb,CVE-2024-24759,cves,CWE-918,2024-09-05T17:15:12.380,CVE-2024-24759,GHSA-4jcv-vp96-94xr,correct,yes,yes,ai_application_platform,high,matched_existing_module,rest_api,input_validation,A,传统类型漏洞,rest_api,input_validation,matched_existing_module,user_input,http_request_body,validation_bypass,dns_rebinding,no,none,no,medium,high,,,,
gradio-app_gradio,CVE-2024-1540,cves,CWE-77,2024-03-27T16:15:09.963,CVE-2024-1540,,correct,yes,no,ai_application_platform,medium,matched_existing_module,ci_cd_pipeline,insufficient_evidence,A,传统类型漏洞,ci_cd_pipeline,insufficient_evidence,matched_existing_module,ci_pipeline_input,github_actions_workflow_run_context,injection,command_injection,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-38896,cves,CWE-74,2023-08-15T17:15:12.027,CVE-2023-38896,,correct,yes,no,llm_application_platform,high,matched_existing_module,code_sandbox,"workflow_engine, prompt_management",B,AI功能实现+传统方式,code_sandbox,"workflow_engine, prompt_management",matched_existing_module,model_output,generated_code,injection,prompt_injection_to_code_exec,yes,direct_prompt_injection,no,easy,high,,,,
mobile-next_mobile-mcp,CVE-2026-33989,cves,CWE-22,2026-03-25T16:16:33Z,CVE-2026-33989,GHSA-3p2m-h2v6-g9mx,correct,yes,no,mcp_server,high,matched_existing_module,mcp_server,"tool_execution, logging_system",A,传统类型漏洞,mcp_server,"tool_execution, logging_system",matched_existing_module,user_input,path_string,path_traversal,unvalidated_write_path,no,none,no,easy,high,,,,
mlflow_mlflow,CVE-2023-30172,cves,CWE-22,2023-05-11T02:15:08.880,CVE-2023-30172,,correct,yes,no,ai_model_serving,high,matched_existing_module,input_validation,"rest_api, object_storage",A,传统类型漏洞,input_validation,"rest_api, object_storage",matched_existing_module,api_input,query_parameter,injection,path_traversal,no,none,no,easy,high,,,,
mindsdb_mindsdb,CVE-2024-45846,cves,"CWE-95, CWE-94",2024-09-12T13:15:12.920,CVE-2024-45846,,correct,yes,no,llm_application_platform,high,matched_existing_module,vector_database,"plugin_loader,rest_api",A,传统类型漏洞,vector_database,"plugin_loader,rest_api",matched_existing_module,user_input,sql_query,injection,code_injection,no,none,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2025-15121,cves,"CWE-200, CWE-284, NVD-CWE-Other",2025-12-28T05:16:04.230,CVE-2025-15121,,incorrect,yes,yes,ai_application_platform,low,matched_existing_module,authorization,"rest_api, authentication, database_orm",A,传统类型漏洞,authorization,"rest_api, authentication, database_orm",matched_existing_module,api_input,http_query_parameter,auth_bypass,missing_permission_check,no,none,no,easy,high,,,,
gradio-app_gradio,CVE-2024-1561,cves,CWE-29,2024-04-16T00:15:08.887,CVE-2024-1561,,correct,yes,no,ai_application_platform,low,matched_existing_module,rest_api,input_validation,A,传统类型漏洞,rest_api,input_validation,matched_existing_module,user_input,http_request,logic_flaw,missing_allowlist,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-39631,cves,CWE-94,2023-09-01T16:15:08.370,CVE-2023-39631,,correct,yes,no,llm_application_platform,high,matched_existing_module,execution_runtime,"tool_execution, prompt_management",B,AI功能实现+传统方式,execution_runtime,"tool_execution, prompt_management",matched_existing_module,user_input,prompt_text,injection,code_injection_via_llm_output,yes,none,no,medium,high,,,,
mobile-next_mobile-mcp,CVE-2026-35394,cves,CWE-939,2026-04-02T11:04:41Z,CVE-2026-35394,GHSA-5qhv-x9j4-c3vm,correct,yes,no,mcp_server,high,matched_existing_module,mcp_server,"tool_execution, tool_registry, logging_system, ci_cd_pipeline",A,传统类型漏洞,mcp_server,"tool_execution, tool_registry, logging_system, ci_cd_pipeline",matched_existing_module,api_input,tool_parameter,injection,command_injection,no,none,no,easy,high,,,,
mlflow_mlflow,CVE-2023-3765,cves,CWE-36,2023-07-19T01:15:10.847,CVE-2023-3765,,correct,yes,no,ai_model_serving,high,uncertain_existing_module,input_validation,execution_runtime,A,传统类型漏洞,input_validation,execution_runtime,uncertain_existing_module,user_input,cli_argument,injection,command_injection,no,none,no,easy,medium,,,,
jeecgboot_JeecgBoot,CVE-2025-15122,cves,"CWE-266, CWE-285, CWE-863",2025-12-28T05:16:05.200,CVE-2025-15122,,correct,yes,no,traditional_enterprise_web_platform,high,matched_existing_module,authorization,"rest_api, multi_tenancy",A,传统类型漏洞,authorization,"rest_api, multi_tenancy",matched_existing_module,user_input,url_path_variable,auth_bypass,missing_function_level_authorization,no,none,no,hard,high,,,,
mindsdb_mindsdb,CVE-2024-45847,cves,"CWE-95, CWE-94",2024-09-12T13:15:13.177,CVE-2024-45847,,correct,yes,no,ai_application_platform,high,matched_existing_module,vector_store,"input_validation, rest_api, plugin_loader",A,传统类型漏洞,vector_store,"input_validation, rest_api, plugin_loader",matched_existing_module,user_input,sql_query,injection,eval_injection,no,none,no,easy,high,,,,
gradio-app_gradio,CVE-2024-1727,cves,CWE-352,2024-03-21T20:15:07.620,CVE-2024-1727,,incorrect,yes,no,ai_application_platform,medium,matched_existing_module,rest_api,"authentication, input_validation",A,传统类型漏洞,rest_api,"authentication, input_validation",matched_existing_module,api_input,http_post_body,auth_bypass,cross_site_request_forgery,no,none,no,medium,high,,,,
langchain-ai_langchain,CVE-2023-39659,cves,CWE-74,2023-08-15T17:15:12.930,CVE-2023-39659,,correct,yes,no,ai_agent_framework,high,matched_existing_module,tool_execution,"code_sandbox, agent_core",B,AI功能实现+传统方式,tool_execution,"code_sandbox, agent_core",matched_existing_module,user_input,prompt_text,injection,code_injection,yes,direct_prompt_injection,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2025-15123,cves,"CWE-266, CWE-285, CWE-863",2025-12-28T07:15:52.113,CVE-2025-15123,,correct,yes,no,traditional_enterprise_web_platform,high,matched_existing_module,authorization,"authentication, rest_api",A,传统类型漏洞,authorization,"authentication, rest_api",matched_existing_module,api_input,path_parameter_and_request_body,auth_bypass,missing_function_level_authorization,no,none,no,medium,high,,,,
mlflow_mlflow,CVE-2023-4033,cves,CWE-78,2023-08-01T01:15:10.913,CVE-2023-4033,,correct,yes,no,ai_model_serving,high,needs_new_module_type,other,"rest_api, input_validation, execution_runtime",A,传统类型漏洞,other,"rest_api, input_validation, execution_runtime",needs_new_module_type,user_input,cli_argument,injection,os_command_injection,no,none,no,easy,high,,,,
nanbingxyz_5ire,CVE-2025-47777,cves,"CWE-20, CWE-79",2025-05-14T16:15:28.957,CVE-2025-47777,GHSA-mr8w-mmvv-6hq8,correct,yes,no,llm_application_platform,medium,matched_existing_module,chat_ui,input_validation,A,传统类型漏洞,chat_ui,input_validation,matched_existing_module,model_output,llm_text_response,injection,stored_xss,no,none,no,easy,high,,,,
mindsdb_mindsdb,CVE-2024-45848,cves,"CWE-95, CWE-94",2024-09-12T13:15:13.437,CVE-2024-45848,,correct,yes,no,plugin_based_ai_extension,high,matched_existing_module,vector_store,"plugin_loader, input_validation",A,传统类型漏洞,vector_store,"plugin_loader, input_validation",matched_existing_module,user_input,sql_query,injection,code_injection,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-44467,cves,NVD-CWE-noinfo,2023-10-09T20:15:10.480,CVE-2023-44467,,correct,yes,no,llm_application_platform,high,matched_existing_module,code_sandbox,"tool_execution, workflow_engine",B,AI功能实现+传统方式,code_sandbox,"tool_execution, workflow_engine",matched_existing_module,model_output,generated_code,injection,blacklist_bypass,yes,none,no,easy,high,,,,
gradio-app_gradio,CVE-2024-1728,cves,CWE-22,2024-04-10T17:15:53.097,CVE-2024-1728,,correct,yes,no,ai_application_platform,medium,matched_existing_module,input_validation,"rest_api, task_queue",A,传统类型漏洞,input_validation,"rest_api, task_queue",matched_existing_module,user_input,http_request_body,path_traversal,unvalidated_file_path,no,none,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2025-15124,cves,"CWE-266, CWE-285, CWE-863",2025-12-28T07:15:53.350,CVE-2025-15124,,correct,yes,no,ai_application_platform,low,matched_existing_module,authorization,"rest_api, database_orm",A,传统类型漏洞,authorization,"rest_api, database_orm",matched_existing_module,api_input,http_request_parameter,auth_bypass,missing_function_level_authorization,no,none,no,easy,high,,,,
mlflow_mlflow,CVE-2023-43472,cves,NVD-CWE-noinfo,2023-12-05T07:15:07.667,CVE-2023-43472,,correct,yes,no,ai_model_serving,medium,matched_existing_module,input_validation,"rest_api, object_storage",A,传统类型漏洞,input_validation,"rest_api, object_storage",matched_existing_module,api_input,http_request_body,logic_flaw,missing_content_type_validation,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-46229,cves,CWE-918,2023-10-19T05:15:58.737,CVE-2023-46229,,correct,yes,no,llm_application_platform,high,matched_existing_module,document_ingestion,none,A,传统类型漏洞,document_ingestion,none,matched_existing_module,user_input,url,injection,ssrf,no,none,no,unknown,high,,,,
nanbingxyz_5ire,CVE-2025-58357,cves,CWE-79,2025-09-04T10:42:32.810,CVE-2025-58357,GHSA-8527-3cch-95gf,correct,yes,no,llm_application_platform,high,matched_existing_module,chat_ui,"mcp_client, llm_provider_abstraction, llm_streaming, prompt_management",INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,high,,,,
mindsdb_mindsdb,CVE-2024-45849,cves,"CWE-95, CWE-94",2024-09-12T13:15:13.700,CVE-2024-45849,,correct,yes,no,ai_application_platform,high,matched_existing_module,plugin_loader,"rest_api, input_validation",INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,medium,,,,
gradio-app_gradio,CVE-2024-1729,cves,CWE-367,2024-03-29T05:15:45.477,CVE-2024-1729,,likely_correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
mlflow_mlflow,CVE-2023-6015,cves,CWE-22,2023-11-16T16:15:34.370,CVE-2023-6015,,not_verifiable,insufficient_evidence,yes,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
mindsdb_mindsdb,CVE-2024-45850,cves,"CWE-95, CWE-94",2024-09-12T13:15:13.933,CVE-2024-45850,,not_verifiable,insufficient_evidence,yes,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
nanbingxyz_5ire,CVE-2025-68669,cves,CWE-79,2025-12-23T23:15:45.470,CVE-2025-68669,GHSA-5hpf-p8fw-j349,not_verifiable,insufficient_evidence,yes,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
jeecgboot_JeecgBoot,CVE-2025-15125,cves,"CWE-266, CWE-285, CWE-863",2025-12-28T07:15:53.540,CVE-2025-15125,,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
mindsdb_mindsdb,CVE-2024-45851,cves,"CWE-95, CWE-94",2024-09-12T13:15:14.170,CVE-2024-45851,,not_verifiable,insufficient_evidence,yes,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
mlflow_mlflow,CVE-2023-6018,cves,CWE-78,2023-11-16T16:15:34.880,CVE-2023-6018,,not_verifiable,insufficient_evidence,yes,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
nanbingxyz_5ire,CVE-2026-22792,cves,CWE-116,2026-01-21T21:16:09.957,CVE-2026-22792,GHSA-p5fm-wm8g-rffx,not_verifiable,insufficient_evidence,yes,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
jeecgboot_JeecgBoot,CVE-2025-15126,cves,"CWE-266, CWE-285, CWE-863",2025-12-28T08:15:45.293,CVE-2025-15126,,not_verifiable,insufficient_evidence,yes,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
gradio-app_gradio,CVE-2024-34510,cves,CWE-116,2024-05-05T20:15:07.417,CVE-2024-34510,,not_verifiable,insufficient_evidence,yes,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
mindsdb_mindsdb,CVE-2024-45852,cves,CWE-502,2024-09-12T13:15:14.403,CVE-2024-45852,,not_verifiable,insufficient_evidence,yes,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
mlflow_mlflow,CVE-2023-6568,cves,CWE-79,2023-12-07T05:15:09.347,CVE-2023-6568,,not_verifiable,insufficient_evidence,yes,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,none,insufficient_evidence,none,uncertain,none,uncertain,unknown,low,,,,
